white,black,whiteScore,blackScore,result,plies
Raging-Eagle,Nimble-Walrus-KingHunt,1.00,0.00,WHITE_WON,107
Nimble-Walrus-KingHunt,Raging-Eagle,1.00,0.00,WHITE_WON,121
Raging-Eagle,Nimble-Walrus-KingHunt,1.00,0.00,WHITE_WON,111
Nimble-Walrus-KingHunt,Raging-Eagle,1.00,0.00,WHITE_WON,127
Unruly-Puffin-Switch,Temporal-Hydra,0.50,0.50,DRAW,61
Temporal-Hydra,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,103
Unruly-Puffin-Switch,Temporal-Hydra,1.00,0.00,WHITE_WON,79
Temporal-Hydra,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,124
Unruly-Puffin-Switch,Temporal-Hydra,1.00,0.00,WHITE_WON,133
Temporal-Hydra,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,117
Unruly-Puffin-Switch,Temporal-Hydra,0.00,1.00,BLACK_WON,44
Temporal-Hydra,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,97
Unruly-Puffin-Switch,Temporal-Hydra,0.50,0.50,DRAW,154
Temporal-Hydra,Unruly-Puffin-Switch,0.50,0.50,DRAW,46
Unruly-Puffin-Switch,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,127
Majestic-Basilisk-MatingNet,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,192
Unruly-Puffin-Switch,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,117
Majestic-Basilisk-MatingNet,Unruly-Puffin-Switch,0.50,0.50,DRAW,128
Unruly-Puffin-Switch,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,76
Majestic-Basilisk-MatingNet,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,128
Unruly-Puffin-Switch,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,60
Majestic-Basilisk-MatingNet,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,77
Unruly-Puffin-Switch,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,25
Majestic-Basilisk-MatingNet,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,98
Unruly-Puffin-Switch,Majestic-Djinn,0.00,1.00,BLACK_WON,84
Majestic-Djinn,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,49
Unruly-Puffin-Switch,Majestic-Djinn,0.00,1.00,BLACK_WON,72
Majestic-Djinn,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,61
Unruly-Puffin-Switch,Majestic-Djinn,0.50,0.50,DRAW,109
Majestic-Djinn,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,55
Unruly-Puffin-Switch,Majestic-Djinn,0.00,1.00,BLACK_WON,96
Majestic-Djinn,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,129
Unruly-Puffin-Switch,Majestic-Djinn,1.00,0.00,WHITE_WON,75
Majestic-Djinn,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,78
Unruly-Puffin-Switch,Mischievous-Spider-Frontline,1.00,0.00,WHITE_WON,37
Mischievous-Spider-Frontline,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,108
Unruly-Puffin-Switch,Mischievous-Spider-Frontline,0.50,0.50,DRAW,106
Mischievous-Spider-Frontline,Unruly-Puffin-Switch,0.50,0.50,DRAW,123
Unruly-Puffin-Switch,Mischievous-Spider-Frontline,0.00,1.00,BLACK_WON,68
Mischievous-Spider-Frontline,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,140
Unruly-Puffin-Switch,Mischievous-Spider-Frontline,0.00,1.00,BLACK_WON,106
Mischievous-Spider-Frontline,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,88
Unruly-Puffin-Switch,Mischievous-Spider-Frontline,0.00,1.00,BLACK_WON,154
Mischievous-Spider-Frontline,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,120
Unruly-Puffin-Switch,Agile-Antelope,0.00,1.00,BLACK_WON,56
Agile-Antelope,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,108
Unruly-Puffin-Switch,Agile-Antelope,0.00,1.00,BLACK_WON,104
Agile-Antelope,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,36
Unruly-Puffin-Switch,Agile-Antelope,0.00,1.00,BLACK_WON,122
Agile-Antelope,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,97
Unruly-Puffin-Switch,Agile-Antelope,1.00,0.00,WHITE_WON,173
Agile-Antelope,Unruly-Puffin-Switch,0.50,0.50,DRAW,276
Unruly-Puffin-Switch,Agile-Antelope,0.00,1.00,BLACK_WON,88
Agile-Antelope,Unruly-Puffin-Switch,0.50,0.50,DRAW,46
Unruly-Puffin-Switch,Mischievous-Kraken-Clearance,1.00,0.00,WHITE_WON,121
Mischievous-Kraken-Clearance,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,17
Unruly-Puffin-Switch,Mischievous-Kraken-Clearance,0.00,1.00,BLACK_WON,72
Mischievous-Kraken-Clearance,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,17
Unruly-Puffin-Switch,Mischievous-Kraken-Clearance,1.00,0.00,WHITE_WON,99
Mischievous-Kraken-Clearance,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,98
Unruly-Puffin-Switch,Mischievous-Kraken-Clearance,1.00,0.00,WHITE_WON,33
Mischievous-Kraken-Clearance,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,72
Unruly-Puffin-Switch,Mischievous-Kraken-Clearance,1.00,0.00,WHITE_WON,117
Mischievous-Kraken-Clearance,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,73
Unruly-Puffin-Switch,Unruly-Bison-Smother,0.00,1.00,BLACK_WON,96
Unruly-Bison-Smother,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,89
Unruly-Puffin-Switch,Unruly-Bison-Smother,0.00,1.00,BLACK_WON,96
Unruly-Bison-Smother,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,110
Unruly-Puffin-Switch,Unruly-Bison-Smother,0.00,1.00,BLACK_WON,126
Unruly-Bison-Smother,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,119
Unruly-Puffin-Switch,Unruly-Bison-Smother,1.00,0.00,WHITE_WON,101
Unruly-Bison-Smother,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,116
Unruly-Puffin-Switch,Unruly-Bison-Smother,0.00,1.00,BLACK_WON,80
Unruly-Bison-Smother,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,88
Unruly-Puffin-Switch,Noble-Mongoose,0.00,1.00,BLACK_WON,124
Noble-Mongoose,Unruly-Puffin-Switch,0.50,0.50,DRAW,192
Unruly-Puffin-Switch,Noble-Mongoose,1.00,0.00,WHITE_WON,59
Noble-Mongoose,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,144
Unruly-Puffin-Switch,Noble-Mongoose,0.50,0.50,DRAW,35
Noble-Mongoose,Unruly-Puffin-Switch,0.50,0.50,DRAW,129
Unruly-Puffin-Switch,Noble-Mongoose,1.00,0.00,WHITE_WON,145
Noble-Mongoose,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,55
Unruly-Puffin-Switch,Noble-Mongoose,1.00,0.00,WHITE_WON,65
Noble-Mongoose,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,93
Unruly-Puffin-Switch,Agile-Mantis-TempoGain,1.00,0.00,WHITE_WON,73
Agile-Mantis-TempoGain,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,160
Unruly-Puffin-Switch,Agile-Mantis-TempoGain,0.00,1.00,BLACK_WON,68
Agile-Mantis-TempoGain,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,67
Unruly-Puffin-Switch,Agile-Mantis-TempoGain,0.50,0.50,DRAW,90
Agile-Mantis-TempoGain,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,100
Unruly-Puffin-Switch,Agile-Mantis-TempoGain,1.00,0.00,WHITE_WON,83
Agile-Mantis-TempoGain,Unruly-Puffin-Switch,0.50,0.50,DRAW,145
Unruly-Puffin-Switch,Agile-Mantis-TempoGain,0.00,1.00,BLACK_WON,188
Agile-Mantis-TempoGain,Unruly-Puffin-Switch,0.00,1.00,BLACK_WON,104
Unruly-Puffin-Switch,Nimble-Walrus-KingHunt,1.00,0.00,WHITE_WON,73
Nimble-Walrus-KingHunt,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,51
Unruly-Puffin-Switch,Nimble-Walrus-KingHunt,0.50,0.50,DRAW,244
Nimble-Walrus-KingHunt,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,77
Unruly-Puffin-Switch,Nimble-Walrus-KingHunt,1.00,0.00,WHITE_WON,41
Nimble-Walrus-KingHunt,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,45
Unruly-Puffin-Switch,Nimble-Walrus-KingHunt,0.00,1.00,BLACK_WON,168
Nimble-Walrus-KingHunt,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,49
Unruly-Puffin-Switch,Nimble-Walrus-KingHunt,0.00,1.00,BLACK_WON,36
Nimble-Walrus-KingHunt,Unruly-Puffin-Switch,1.00,0.00,WHITE_WON,115
Temporal-Hydra,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,40
Majestic-Basilisk-MatingNet,Temporal-Hydra,0.50,0.50,DRAW,105
Temporal-Hydra,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,86
Majestic-Basilisk-MatingNet,Temporal-Hydra,1.00,0.00,WHITE_WON,49
Temporal-Hydra,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,46
Majestic-Basilisk-MatingNet,Temporal-Hydra,1.00,0.00,WHITE_WON,69
Temporal-Hydra,Majestic-Basilisk-MatingNet,0.50,0.50,DRAW,180
Majestic-Basilisk-MatingNet,Temporal-Hydra,1.00,0.00,WHITE_WON,51
Temporal-Hydra,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,58
Majestic-Basilisk-MatingNet,Temporal-Hydra,0.50,0.50,DRAW,234
Temporal-Hydra,Majestic-Djinn,0.00,1.00,BLACK_WON,38
Majestic-Djinn,Temporal-Hydra,0.00,1.00,BLACK_WON,132
Temporal-Hydra,Majestic-Djinn,0.00,1.00,BLACK_WON,40
Majestic-Djinn,Temporal-Hydra,0.00,1.00,BLACK_WON,74
Temporal-Hydra,Majestic-Djinn,0.00,1.00,BLACK_WON,180
Majestic-Djinn,Temporal-Hydra,1.00,0.00,WHITE_WON,101
Temporal-Hydra,Majestic-Djinn,1.00,0.00,WHITE_WON,129
Majestic-Djinn,Temporal-Hydra,1.00,0.00,WHITE_WON,129
Temporal-Hydra,Majestic-Djinn,1.00,0.00,WHITE_WON,77
Majestic-Djinn,Temporal-Hydra,0.00,1.00,BLACK_WON,80
Temporal-Hydra,Mischievous-Spider-Frontline,0.00,1.00,BLACK_WON,112
Mischievous-Spider-Frontline,Temporal-Hydra,1.00,0.00,WHITE_WON,91
Temporal-Hydra,Mischievous-Spider-Frontline,0.00,1.00,BLACK_WON,162
Mischievous-Spider-Frontline,Temporal-Hydra,0.00,1.00,BLACK_WON,60
Temporal-Hydra,Mischievous-Spider-Frontline,1.00,0.00,WHITE_WON,95
Mischievous-Spider-Frontline,Temporal-Hydra,0.00,1.00,BLACK_WON,92
Temporal-Hydra,Mischievous-Spider-Frontline,0.00,1.00,BLACK_WON,60
Mischievous-Spider-Frontline,Temporal-Hydra,1.00,0.00,WHITE_WON,109
Temporal-Hydra,Mischievous-Spider-Frontline,1.00,0.00,WHITE_WON,129
Mischievous-Spider-Frontline,Temporal-Hydra,0.00,1.00,BLACK_WON,110
Temporal-Hydra,Agile-Antelope,1.00,0.00,WHITE_WON,109
Agile-Antelope,Temporal-Hydra,1.00,0.00,WHITE_WON,121
Temporal-Hydra,Agile-Antelope,1.00,0.00,WHITE_WON,123
Agile-Antelope,Temporal-Hydra,0.50,0.50,DRAW,87
Temporal-Hydra,Agile-Antelope,0.00,1.00,BLACK_WON,98
Agile-Antelope,Temporal-Hydra,1.00,0.00,WHITE_WON,111
Temporal-Hydra,Agile-Antelope,1.00,0.00,WHITE_WON,121
Agile-Antelope,Temporal-Hydra,0.50,0.50,DRAW,52
Temporal-Hydra,Agile-Antelope,0.00,1.00,BLACK_WON,60
Agile-Antelope,Temporal-Hydra,0.00,1.00,BLACK_WON,48
Temporal-Hydra,Mischievous-Kraken-Clearance,0.00,1.00,BLACK_WON,90
Mischievous-Kraken-Clearance,Temporal-Hydra,0.00,1.00,BLACK_WON,110
Temporal-Hydra,Mischievous-Kraken-Clearance,1.00,0.00,WHITE_WON,69
Mischievous-Kraken-Clearance,Temporal-Hydra,0.00,1.00,BLACK_WON,90
Temporal-Hydra,Mischievous-Kraken-Clearance,1.00,0.00,WHITE_WON,123
Mischievous-Kraken-Clearance,Temporal-Hydra,1.00,0.00,WHITE_WON,69
Temporal-Hydra,Mischievous-Kraken-Clearance,0.00,1.00,BLACK_WON,90
Mischievous-Kraken-Clearance,Temporal-Hydra,0.00,1.00,BLACK_WON,94
Temporal-Hydra,Mischievous-Kraken-Clearance,0.00,1.00,BLACK_WON,66
Mischievous-Kraken-Clearance,Temporal-Hydra,1.00,0.00,WHITE_WON,43
Temporal-Hydra,Unruly-Bison-Smother,0.00,1.00,BLACK_WON,70
Unruly-Bison-Smother,Temporal-Hydra,0.00,1.00,BLACK_WON,80
Temporal-Hydra,Unruly-Bison-Smother,0.50,0.50,DRAW,139
Unruly-Bison-Smother,Temporal-Hydra,1.00,0.00,WHITE_WON,99
Temporal-Hydra,Unruly-Bison-Smother,1.00,0.00,WHITE_WON,99
Unruly-Bison-Smother,Temporal-Hydra,1.00,0.00,WHITE_WON,61
Temporal-Hydra,Unruly-Bison-Smother,0.00,1.00,BLACK_WON,72
Unruly-Bison-Smother,Temporal-Hydra,1.00,0.00,WHITE_WON,57
Temporal-Hydra,Unruly-Bison-Smother,0.00,1.00,BLACK_WON,136
Unruly-Bison-Smother,Temporal-Hydra,0.00,1.00,BLACK_WON,90
Temporal-Hydra,Noble-Mongoose,0.00,1.00,BLACK_WON,54
Noble-Mongoose,Temporal-Hydra,0.50,0.50,DRAW,22
Temporal-Hydra,Noble-Mongoose,0.50,0.50,DRAW,133
Noble-Mongoose,Temporal-Hydra,1.00,0.00,WHITE_WON,77
Temporal-Hydra,Noble-Mongoose,1.00,0.00,WHITE_WON,135
Noble-Mongoose,Temporal-Hydra,0.00,1.00,BLACK_WON,136
Temporal-Hydra,Noble-Mongoose,0.00,1.00,BLACK_WON,78
Noble-Mongoose,Temporal-Hydra,0.00,1.00,BLACK_WON,122
Temporal-Hydra,Noble-Mongoose,0.50,0.50,DRAW,305
Noble-Mongoose,Temporal-Hydra,0.00,1.00,BLACK_WON,78
Temporal-Hydra,Agile-Mantis-TempoGain,0.50,0.50,DRAW,253
Agile-Mantis-TempoGain,Temporal-Hydra,1.00,0.00,WHITE_WON,109
Temporal-Hydra,Agile-Mantis-TempoGain,0.00,1.00,BLACK_WON,200
Agile-Mantis-TempoGain,Temporal-Hydra,0.00,1.00,BLACK_WON,78
Temporal-Hydra,Agile-Mantis-TempoGain,1.00,0.00,WHITE_WON,37
Agile-Mantis-TempoGain,Temporal-Hydra,0.00,1.00,BLACK_WON,156
Temporal-Hydra,Agile-Mantis-TempoGain,0.00,1.00,BLACK_WON,108
Agile-Mantis-TempoGain,Temporal-Hydra,1.00,0.00,WHITE_WON,49
Temporal-Hydra,Agile-Mantis-TempoGain,1.00,0.00,WHITE_WON,89
Agile-Mantis-TempoGain,Temporal-Hydra,1.00,0.00,WHITE_WON,161
Temporal-Hydra,Nimble-Walrus-KingHunt,0.00,1.00,BLACK_WON,120
Nimble-Walrus-KingHunt,Temporal-Hydra,0.00,1.00,BLACK_WON,44
Temporal-Hydra,Nimble-Walrus-KingHunt,0.00,1.00,BLACK_WON,70
Nimble-Walrus-KingHunt,Temporal-Hydra,1.00,0.00,WHITE_WON,95
Temporal-Hydra,Nimble-Walrus-KingHunt,1.00,0.00,WHITE_WON,93
Nimble-Walrus-KingHunt,Temporal-Hydra,0.00,1.00,BLACK_WON,172
Temporal-Hydra,Nimble-Walrus-KingHunt,0.00,1.00,BLACK_WON,162
Nimble-Walrus-KingHunt,Temporal-Hydra,0.50,0.50,DRAW,204
Temporal-Hydra,Nimble-Walrus-KingHunt,0.00,1.00,BLACK_WON,50
Nimble-Walrus-KingHunt,Temporal-Hydra,1.00,0.00,WHITE_WON,79
Majestic-Basilisk-MatingNet,Majestic-Djinn,0.00,1.00,BLACK_WON,102
Majestic-Djinn,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,102
Majestic-Basilisk-MatingNet,Majestic-Djinn,1.00,0.00,WHITE_WON,123
Majestic-Djinn,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,70
Majestic-Basilisk-MatingNet,Majestic-Djinn,0.00,1.00,BLACK_WON,62
Majestic-Djinn,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,130
Majestic-Basilisk-MatingNet,Majestic-Djinn,1.00,0.00,WHITE_WON,97
Majestic-Djinn,Majestic-Basilisk-MatingNet,0.50,0.50,DRAW,119
Majestic-Basilisk-MatingNet,Majestic-Djinn,0.00,1.00,BLACK_WON,84
Majestic-Djinn,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,58
Majestic-Basilisk-MatingNet,Mischievous-Spider-Frontline,1.00,0.00,WHITE_WON,59
Mischievous-Spider-Frontline,Majestic-Basilisk-MatingNet,0.50,0.50,DRAW,106
Majestic-Basilisk-MatingNet,Mischievous-Spider-Frontline,1.00,0.00,WHITE_WON,35
Mischievous-Spider-Frontline,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,199
Majestic-Basilisk-MatingNet,Mischievous-Spider-Frontline,1.00,0.00,WHITE_WON,53
Mischievous-Spider-Frontline,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,98
Majestic-Basilisk-MatingNet,Mischievous-Spider-Frontline,1.00,0.00,WHITE_WON,121
Mischievous-Spider-Frontline,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,77
Majestic-Basilisk-MatingNet,Mischievous-Spider-Frontline,1.00,0.00,WHITE_WON,63
Mischievous-Spider-Frontline,Majestic-Basilisk-MatingNet,0.50,0.50,DRAW,147
Majestic-Basilisk-MatingNet,Agile-Antelope,0.00,1.00,BLACK_WON,80
Agile-Antelope,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,115
Majestic-Basilisk-MatingNet,Agile-Antelope,1.00,0.00,WHITE_WON,33
Agile-Antelope,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,82
Majestic-Basilisk-MatingNet,Agile-Antelope,0.00,1.00,BLACK_WON,88
Agile-Antelope,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,69
Majestic-Basilisk-MatingNet,Agile-Antelope,0.00,1.00,BLACK_WON,132
Agile-Antelope,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,109
Majestic-Basilisk-MatingNet,Agile-Antelope,1.00,0.00,WHITE_WON,107
Agile-Antelope,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,171
Majestic-Basilisk-MatingNet,Mischievous-Kraken-Clearance,1.00,0.00,WHITE_WON,95
Mischievous-Kraken-Clearance,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,54
Majestic-Basilisk-MatingNet,Mischievous-Kraken-Clearance,0.50,0.50,DRAW,96
Mischievous-Kraken-Clearance,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,103
Majestic-Basilisk-MatingNet,Mischievous-Kraken-Clearance,0.00,1.00,BLACK_WON,18
Mischievous-Kraken-Clearance,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,73
Majestic-Basilisk-MatingNet,Mischievous-Kraken-Clearance,0.00,1.00,BLACK_WON,102
Mischievous-Kraken-Clearance,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,89
Majestic-Basilisk-MatingNet,Mischievous-Kraken-Clearance,0.00,1.00,BLACK_WON,90
Mischievous-Kraken-Clearance,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,46
Majestic-Basilisk-MatingNet,Unruly-Bison-Smother,1.00,0.00,WHITE_WON,125
Unruly-Bison-Smother,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,104
Majestic-Basilisk-MatingNet,Unruly-Bison-Smother,1.00,0.00,WHITE_WON,133
Unruly-Bison-Smother,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,47
Majestic-Basilisk-MatingNet,Unruly-Bison-Smother,0.00,1.00,BLACK_WON,154
Unruly-Bison-Smother,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,49
Majestic-Basilisk-MatingNet,Unruly-Bison-Smother,0.00,1.00,BLACK_WON,78
Unruly-Bison-Smother,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,83
Majestic-Basilisk-MatingNet,Unruly-Bison-Smother,0.00,1.00,BLACK_WON,106
Unruly-Bison-Smother,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,101
Majestic-Basilisk-MatingNet,Noble-Mongoose,0.00,1.00,BLACK_WON,134
Noble-Mongoose,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,87
Majestic-Basilisk-MatingNet,Noble-Mongoose,1.00,0.00,WHITE_WON,67
Noble-Mongoose,Majestic-Basilisk-MatingNet,0.50,0.50,DRAW,48
Majestic-Basilisk-MatingNet,Noble-Mongoose,0.50,0.50,DRAW,73
Noble-Mongoose,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,148
Majestic-Basilisk-MatingNet,Noble-Mongoose,0.50,0.50,DRAW,168
Noble-Mongoose,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,87
Majestic-Basilisk-MatingNet,Noble-Mongoose,0.00,1.00,BLACK_WON,122
Noble-Mongoose,Majestic-Basilisk-MatingNet,0.50,0.50,DRAW,139
Majestic-Basilisk-MatingNet,Agile-Mantis-TempoGain,0.00,1.00,BLACK_WON,184
Agile-Mantis-TempoGain,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,98
Majestic-Basilisk-MatingNet,Agile-Mantis-TempoGain,0.00,1.00,BLACK_WON,62
Agile-Mantis-TempoGain,Majestic-Basilisk-MatingNet,0.50,0.50,DRAW,53
Majestic-Basilisk-MatingNet,Agile-Mantis-TempoGain,0.00,1.00,BLACK_WON,46
Agile-Mantis-TempoGain,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,69
Majestic-Basilisk-MatingNet,Agile-Mantis-TempoGain,1.00,0.00,WHITE_WON,35
Agile-Mantis-TempoGain,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,50
Majestic-Basilisk-MatingNet,Agile-Mantis-TempoGain,0.00,1.00,BLACK_WON,104
Agile-Mantis-TempoGain,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,100
Majestic-Basilisk-MatingNet,Nimble-Walrus-KingHunt,1.00,0.00,WHITE_WON,183
Nimble-Walrus-KingHunt,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,71
Majestic-Basilisk-MatingNet,Nimble-Walrus-KingHunt,0.00,1.00,BLACK_WON,80
Nimble-Walrus-KingHunt,Majestic-Basilisk-MatingNet,0.50,0.50,DRAW,108
Majestic-Basilisk-MatingNet,Nimble-Walrus-KingHunt,1.00,0.00,WHITE_WON,181
Nimble-Walrus-KingHunt,Majestic-Basilisk-MatingNet,0.00,1.00,BLACK_WON,120
Majestic-Basilisk-MatingNet,Nimble-Walrus-KingHunt,0.00,1.00,BLACK_WON,18
Nimble-Walrus-KingHunt,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,131
Majestic-Basilisk-MatingNet,Nimble-Walrus-KingHunt,0.00,1.00,BLACK_WON,80
Nimble-Walrus-KingHunt,Majestic-Basilisk-MatingNet,1.00,0.00,WHITE_WON,69
Majestic-Djinn,Mischievous-Spider-Frontline,0.00,1.00,BLACK_WON,74
Mischievous-Spider-Frontline,Majestic-Djinn,1.00,0.00,WHITE_WON,73
Majestic-Djinn,Mischievous-Spider-Frontline,1.00,0.00,WHITE_WON,119
Mischievous-Spider-Frontline,Majestic-Djinn,1.00,0.00,WHITE_WON,143
Majestic-Djinn,Mischievous-Spider-Frontline,0.00,1.00,BLACK_WON,50
Mischievous-Spider-Frontline,Majestic-Djinn,0.00,1.00,BLACK_WON,76
Majestic-Djinn,Mischievous-Spider-Frontline,1.00,0.00,WHITE_WON,33
Mischievous-Spider-Frontline,Majestic-Djinn,0.00,1.00,BLACK_WON,140
Majestic-Djinn,Mischievous-Spider-Frontline,0.00,1.00,BLACK_WON,22
Mischievous-Spider-Frontline,Majestic-Djinn,0.00,1.00,BLACK_WON,66
Majestic-Djinn,Agile-Antelope,0.00,1.00,BLACK_WON,130
Agile-Antelope,Majestic-Djinn,0.00,1.00,BLACK_WON,96
Majestic-Djinn,Agile-Antelope,1.00,0.00,WHITE_WON,87
Agile-Antelope,Majestic-Djinn,0.00,1.00,BLACK_WON,60
Majestic-Djinn,Agile-Antelope,0.00,1.00,BLACK_WON,80
Agile-Antelope,Majestic-Djinn,1.00,0.00,WHITE_WON,65
Majestic-Djinn,Agile-Antelope,0.00,1.00,BLACK_WON,90
Agile-Antelope,Majestic-Djinn,0.00,1.00,BLACK_WON,48
Majestic-Djinn,Agile-Antelope,1.00,0.00,WHITE_WON,89
Agile-Antelope,Majestic-Djinn,0.50,0.50,DRAW,54
Majestic-Djinn,Mischievous-Kraken-Clearance,0.50,0.50,DRAW,153
Mischievous-Kraken-Clearance,Majestic-Djinn,0.00,1.00,BLACK_WON,60
Majestic-Djinn,Mischievous-Kraken-Clearance,0.00,1.00,BLACK_WON,96
Mischievous-Kraken-Clearance,Majestic-Djinn,0.50,0.50,DRAW,81
Majestic-Djinn,Mischievous-Kraken-Clearance,1.00,0.00,WHITE_WON,39
Mischievous-Kraken-Clearance,Majestic-Djinn,0.00,1.00,BLACK_WON,106
Majestic-Djinn,Mischievous-Kraken-Clearance,0.00,1.00,BLACK_WON,90
Mischievous-Kraken-Clearance,Majestic-Djinn,0.00,1.00,BLACK_WON,120
Majestic-Djinn,Mischievous-Kraken-Clearance,1.00,0.00,WHITE_WON,83
Mischievous-Kraken-Clearance,Majestic-Djinn,1.00,0.00,WHITE_WON,189
Majestic-Djinn,Unruly-Bison-Smother,1.00,0.00,WHITE_WON,111
Unruly-Bison-Smother,Majestic-Djinn,0.50,0.50,DRAW,88
Majestic-Djinn,Unruly-Bison-Smother,1.00,0.00,WHITE_WON,187
Unruly-Bison-Smother,Majestic-Djinn,1.00,0.00,WHITE_WON,55
Majestic-Djinn,Unruly-Bison-Smother,0.00,1.00,BLACK_WON,110
Unruly-Bison-Smother,Majestic-Djinn,1.00,0.00,WHITE_WON,43
Majestic-Djinn,Unruly-Bison-Smother,0.50,0.50,DRAW,118
Unruly-Bison-Smother,Majestic-Djinn,0.00,1.00,BLACK_WON,162
Majestic-Djinn,Unruly-Bison-Smother,1.00,0.00,WHITE_WON,145
Unruly-Bison-Smother,Majestic-Djinn,0.00,1.00,BLACK_WON,78
Majestic-Djinn,Noble-Mongoose,0.00,1.00,BLACK_WON,64
Noble-Mongoose,Majestic-Djinn,0.00,1.00,BLACK_WON,102
Majestic-Djinn,Noble-Mongoose,0.00,1.00,BLACK_WON,20
Noble-Mongoose,Majestic-Djinn,0.00,1.00,BLACK_WON,44
Majestic-Djinn,Noble-Mongoose,0.00,1.00,BLACK_WON,150
